Food Item, Dining Hall, Meal, Allergens, Dietary Restrictions, Date, Calories, Serving Size, Total Fat, Total Carbohydrates, Saturated Fat, Dietary Fiber , Trans Fat, Total Sugars, Cholesterol, Added Sugars, Sodium, Protein, Calcium, Iron, Vitamin D, Potassium
Bloomin' Onion Beef Burger,Northwest,Dinner,"Milk, Wheat, Soybeans",[],2/22/2023,454,1 EACH,22.7g,29.2g,6.5g,2g,0.7g,6.1g,80.8mg,0.5g,546.1mg,30.3g,81.9mg,3.8mg,0mcg,390.1mg
Roasted  Chicken Jus,Northwest,Dinner,,"['Gluten Friendly', 'Less Sodium']",2/22/2023,34,2 OZ,0g,6g,0g,0g,0g,0.6g,0mg,0g,326.4mg,0g,1.1mg,0mg,0mcg,2.6mg
White and Wild Rice Blend,Northwest,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,142,3 OZ,0g,31.5g,0g,0g,0g,0.1g,0mg,0g,240.1mg,3.5g,26.4mg,1.5mg,0mcg,75.8mg
Chocolate Chia Soy Pudding,Northwest,Breakfast,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-23,161,4 OZ,7.6g,17.8g,1g,0.8g,0g,8g,0mg,0g,34.3mg,6.9g,279.3mg,2mg,1.4mcg,133.2mg
Grilled Chicken Fresco,Northwest,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-23,105,1 EACH,3.7g,1g,0.8g,0.1g,0g,0.8g,48.3mg,0g,240.6mg,17.2g,1.4mg,0.4mg,0mcg,14.2mg
Meatball Grinder,Northwest,Lunch,"Milk, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).",[],2023-02-23,608,1 EACH,31.1g,60.3g,10.7g,3.8g,1.3g,8.9g,60mg,0g,1451mg,27g,130mg,5.6mg,0mcg,mg
Cheddar Broccoli Soup,Northwest,Dinner,"Milk, Wheat, Soybeans",['Vegetarian'],2023-02-23,228,6 OZL,13.6g,16.6g,8.3g,0.7g,0g,7.2g,40.8mg,0g,775.7mg,8.6g,300.6mg,0.7mg,2.6mcg,99.8mg
Grilled Munster with Pesto,Northwest,Dinner,"Milk, Wheat, Soybeans",['Vegetarian'],2023-02-23,423,1 EACH,23.5g,32.5g,10.8g,4.1g,0g,5.5g,62.2mg,0g,741mg,23.3g,501mg,1.9mg,0.2mcg,225.1mg
Poutine French Fries,Northwest,Dinner,"Milk, Wheat, Soybeans, Gluten",[],2023-02-23,418,6 OZ,26.6g,34.5g,6.2g,2.6g,0g,1.5g,20.9mg,0g,676.9mg,8g,139.9mg,1.3mg,0mcg,500.4mg
Chicken Francaise,Northwest,Dinner,"Milk, Eggs, Wheat",[],2023-02-23,179,1 EACH,7.6g,5.9g,3.4g,0g,0g,0.4g,130.6mg,0g,506.2mg,20.4g,13.7mg,1.1mg,0.4mcg,38.3mg
Lentils with Wine and Thyme,Northwest,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-23,175,4 OZL,0.9g,28.2g,0.1g,12.5g,0g,1.1g,0mg,0g,317.2mg,10.7g,24.8mg,3.3mg,0mcg,7.8mg
Salmon with Dill Butter,Northwest,Dinner,"Milk, Fish","['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-23,180,1 EACH,8.7g,0.2g,2.1g,1.5g,0g,0g,49.7mg,0g,225.4mg,25.7g,1.5mg,0mg,0mcg,6.1mg
Imperial Noodles w/ Veggie Steak Strips,Northwest,Dinner,"Wheat, Soybeans, Sesame","['Vegetarian', 'Vegan']",2023-02-23,253,6 OZ,3.1g,39.1g,0.1g,2.5g,0g,8.4g,0mg,5.8g,727mg,15.1g,32.7mg,2.6mg,1.3mcg,92.2mg
Baked Ham,McMahon,Breakfast,,['Gluten Friendly'],2023-01-19,189,4 OZ,8.7g,5.8g,2.9g,0g,0g,5.8g,72.7mg,0g,1221.2mg,20.4g,mg,1mg,mcg,mg
Sweet And Spicy Salmon With Creamy Corn And Asparagus,McMahon,Lunch,"Milk, Fish, Gluten",['Smart Check'],2023-01-19,309,1 PLATE,12g,19.8g,3.3g,1.8g,0g,4.2g,66.3mg,0g,676.8mg,28g,323.2mg,2.5mg,0mcg,271.7mg
Braised Beef With Risotto and Brussel Sprouts,McMahon,Lunch,Milk,['Gluten Friendly'],2023-01-19,545,1 PLATE,27.1g,37.5g,12.1g,4.3g,0g,5.5g,106.9mg,0g,998.5mg,36.2g,458mg,3.4mg,0mcg,745.6mg
Jerk Chicken With Rice And Peas,McMahon,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium']",2023-01-19,439,1 PLATE,12.2g,38.1g,1.9g,3.9g,0g,3.9g,164.1mg,0.4g,889.8mg,41.7g,216.2mg,4.8mg,0mcg,387.6mg
Tofu With Black Bean Sauce,McMahon,Lunch,"Wheat, Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-01-19,332,1 PLATE,14.5g,38.2g,1.2g,1.5g,0g,5.1g,0mg,1.7g,493mg,13g,108.9mg,2.4mg,0mcg,276.8mg
Sauteed Mustard Greens,McMahon,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,28,2 OZ,0.9g,4.2g,0g,1.6g,0g,1.1g,0mg,0g,69.7mg,2.1g,93.5mg,0.7mg,0mcg,132.6mg
Creamy Corn With Leeks And Bacon,McMahon,Lunch,Milk,"['Gluten Friendly', 'Less Sodium']",2023-01-19,127,4 OZ,4.4g,16.6g,2.2g,0g,0g,2.7g,21.1mg,0g,262.8mg,4g,303mg,0.7mg,0mcg,101.3mg
Grilled Asparagus,McMahon,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,22,3 OZ,0.6g,3.3g,0.1g,1.7g,0g,1.6g,0mg,0g,86.1mg,1.9g,20.4mg,1.8mg,0mcg,171.2mg
Roasted Brussel Sprouts With Balsamic,McMahon,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,97,4 OZ,5.3g,11g,0.8g,4.1g,0g,3.7g,0mg,0g,72.3mg,3.6g,45.6mg,1.5mg,0mcg,419.9mg
Shredded Beef Ragu,McMahon,Lunch,,"['Gluten Friendly', 'Less Sodium']",2023-01-19,229,4 OZ,11.6g,3.7g,4.1g,0.4g,0g,1.8g,70.9mg,0g,318mg,25.8g,16.2mg,2mg,0mcg,418.3mg
Greek Pizza,McMahon,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Vegetarian'],2023-01-19,231,1 PLATE,9.6g,26.3g,4g,1.2g,0g,1.6g,18.7mg,0.5g,674.8mg,9g,68.2mg,1.7mg,0mcg,74.3mg
Scrod With Spring Vegetables And Miso Dressing,McMahon,Dinner,"Milk, Fish, Soybeans, Sesame","['Gluten Friendly', 'Smart Check']",2023-01-19,186,1 PLATE,7g,11.7g,1.2g,3.3g,0g,5.3g,46.8mg,0.7g,758.4mg,21g,64mg,2.6mg,0mcg,310.8mg
"Seared Chicken, Tarragon Cream Sauce, Root Vegetable Hash",McMahon,Dinner,Milk,"['Gluten Friendly', 'Smart Check']",2023-01-19,186,1 PLATE,7.7g,11.6g,1.9g,1.9g,0g,2.7g,53.3mg,0.1g,432.9mg,19.1g,121.4mg,0.9mg,0mcg,292.3mg
Cauliflower Fried Rice,McMahon,Dinner,"Soybeans, Sesame","['Gluten Friendly', 'Vegetarian', 'Vegan']",2023-01-19,230,1 PLATE,17.3g,14.7g,1.6g,3.5g,0g,4.4g,0mg,0g,719.1mg,7.8g,51.8mg,1.1mg,0mcg,361.8mg
Root Beer Glazed Ham With Mac N Cheese,McMahon,Dinner,"Milk, Wheat, Soybeans",[],2023-01-19,441,1 PLATE,21.6g,30g,9.7g,3.4g,0g,12.5g,101.1mg,0g,1573.2mg,31.6g,284.3mg,2.3mg,1mcg,186.1mg
Root Beer Glazed Ham,McMahon,Dinner,Milk,['Gluten Friendly'],2023-01-19,191,4 OZ,8.8g,6.2g,2.9g,0.1g,0g,6.1g,72.8mg,0g,1221.9mg,20.4g,0.8mg,1.1mg,0mcg,4.8mg
Miso Dressing,McMahon,Dinner,"Soybeans, Sesame","['Gluten Friendly', 'Less Sodium']",2023-01-19,48,1 OZL,3g,4g,0.4g,0g,0g,3.7g,0mg,2.8g,467.2mg,1g,3.4mg,0.2mg,0mcg,20.5mg
Roasted Spaghetti Squash,McMahon,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,63,4 OZ,4g,7.2g,0.6g,1.6g,0g,2.7g,0mg,0g,441.3mg,0.7g,24.2mg,0.4mg,0mcg,130.7mg
Root Vegetable Hash,McMahon,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,76,3 OZ,3.6g,10.7g,0.3g,1.7g,0g,2.5g,0mg,0.1g,200.7mg,1.4g,22mg,0.4mg,0mcg,287.1mg
Seared Chicken Breast,McMahon,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-19,91,1 EACH,2.7g,0.1g,0.6g,0g,0g,0g,48.3mg,0g,190mg,17.2g,0.3mg,0.4mg,0mcg,1.1mg
Tarragon Cream Sauce,McMahon,Dinner,Milk,"['Gluten Friendly', 'Less Sodium']",2023-01-19,18,1 OZL,1.4g,0.8g,1g,0.2g,0g,0.2g,5mg,0g,42.1mg,0.5g,99.1mg,0mg,0mcg,4.1mg
Broccoli,McMahon,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,16,2 OZ,0.2g,2.9g,0g,1.3g,0g,0.8g,0mg,0g,15.3mg,1.7g,27.2mg,0.5mg,0mcg,184.3mg
General Tso's Tofu,McMahon,Dinner,"Wheat, Soybeans, Gluten","['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,194,4 OZ,11.8g,13.1g,1.1g,1g,0g,5.8g,0mg,0g,150.3mg,8.6g,88.1mg,1.5mg,0mcg,227.3mg
Chef's Choice Pizza,McMahon,Dinner,"Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-01-19,123,1/16 PIZZA,2.8g,20.4g,0.4g,1.2g,0g,1.6g,0mg,0.4g,186mg,3.6g,12.2mg,1.2mg,0mcg,27.8mg
Coconut Custard Pie,McMahon,Dinner,"Milk, Eggs, Wheat, Soybeans, Coconut, The UConn bakery uses coconut (a tree nut).",['Vegetarian'],2023-01-19,338,1/8 PIE,17.5g,40g,6.3g,0g,0g,18.8g,87.5mg,15g,512.5mg,7.5g,103.8mg,1.3mg,0mcg,156.3mg
Grilled Chicken With Chermoula And Couscous,McMahon,Lunch,Wheat,['Smart Check'],2023-01-20,397,1 PLATE,12.2g,46.3g,2.1g,3.5g,0g,9.4g,51.9mg,0g,386.7mg,24.2g,30.1mg,3.1mg,0.1mcg,278.6mg
Bo Ssam,McMahon,Lunch,"Wheat, Soybeans",['Gluten Friendly'],2023-01-20,560,1 PLATE,29.8g,39.8g,10.3g,2.4g,0g,5.2g,102.6mg,2.6g,870.6mg,33.1g,60.3mg,2.3mg,0mcg,284.3mg
Corn And Black Bean Quesadilla With Sweet Potato Salad,McMahon,Lunch,"Milk, Wheat, Soybeans",['Vegetarian'],2023-01-20,388,1 PLATE,15g,51.5g,5.6g,2.7g,0g,7.5g,18.6mg,3.1g,788.3mg,11.1g,301.7mg,2.8mg,0mcg,420.1mg
Teriyaki Swordfish With Miso Garlic Noodles,McMahon,Lunch,"Fish, Wheat, Soybeans, Sesame",[],2023-01-20,642,1 PLATE,13g,87.7g,2.4g,0.3g,0g,14.8g,75mg,0.3g,1330.7mg,39.4g,54.9mg,2.9mg,23.8mcg,724.2mg
Pork Lettuce Wraps,McMahon,Lunch,"Wheat, Soybeans, Sesame",[],2023-01-20,413,2 EACH,29.4g,7.2g,10.3g,2.4g,0g,3.4g,102.6mg,1.8g,984.2mg,28.9g,38.4mg,2.3mg,0mcg,253.1mg
Couscous With Dates and Pumpkin Seeds,McMahon,Lunch,Wheat,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,228,4 OZ,4.2g,38.2g,0.7g,1.1g,0g,6.6g,3.6mg,0g,107.1mg,6g,16.6mg,2.2mg,0.1mcg,143.1mg
Grilled Chicken With Chermoula,McMahon,Lunch,,"['Gluten Friendly', 'Less Sodium']",2023-01-20,132,1 EACH,7g,0.6g,1.2g,0.2g,0g,0g,48.3mg,0g,211.5mg,17.4g,7.8mg,0.7mg,0mcg,29.3mg
Grilled Eggplant,McMahon,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,37,2 OZ,1g,7.5g,0.2g,2.1g,0g,2.7g,0mg,0g,68.2mg,0.7g,5.6mg,0.2mg,0mcg,106.2mg
Miso Garlic Noodles,McMahon,Lunch,"Wheat, Soybeans, Sesame",[],2023-01-20,441,6 OZ,5.5g,78.9g,0.8g,0.3g,0g,6.1g,0mg,2.2g,1083.6mg,16.5g,38mg,2.2mg,0mcg,250.9mg
Teriyaki Swordfish,McMahon,Lunch,"Fish, Wheat, Soybeans, Sesame","['Less Sodium', 'Smart Check']",2023-01-20,203,4 OZ,7.5g,9.3g,1.7g,0g,0g,9.2g,75mg,0.3g,260.2mg,22.8g,16.9mg,0.7mg,23.8mcg,475.9mg
Corn And Black Bean Quesadilla,McMahon,Lunch,"Milk, Wheat, Soybeans","['Vegetarian', 'A vegetarian or vegan entree offfered at lunch or dinner that does not contain onions or garlic.']",2023-01-20,288,1 EACH,12.3g,33.6g,5.4g,0.2g,0g,2.6g,18.6mg,2g,601.8mg,9.7g,274.1mg,2.2mg,0mcg,139mg
Roasted Sweet Potato Salad With Chili Lime Dressing,McMahon,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,134,4 OZ,3.6g,23.8g,0.3g,3.4g,0g,6.6g,0mg,1.5g,248.7mg,1.9g,36.9mg,0.8mg,0mcg,374.8mg
Broiled Cod With Roasted Potato,McMahon,Dinner,"Fish, Wheat","['Less Sodium', 'Smart Check']",2023-01-20,278,1 PLATE,3.9g,38.8g,0.3g,5.6g,0g,4.3g,45mg,0.7g,224.6mg,25.9g,60.5mg,2.5mg,0mcg,807mg
Bulgogi Mushroom Tacos With Sweet Potato Tots,McMahon,Dinner,"Wheat, Soybeans, Gluten, Sesame","['Vegetarian', 'Vegan']",2023-01-20,518,1 PLATE,22.6g,71.4g,2.5g,5.6g,0g,18.4g,0mg,2.5g,1001.4mg,9g,226mg,3.4mg,0mcg,512.5mg
Char Siu Chicken with Crispy Rice Cakes,McMahon,Dinner,"Wheat, Soybeans, Sesame",[],2023-01-20,687,1 PLATE,12.7g,92.5g,2.2g,2.4g,0g,14.9g,170.9mg,7g,970.2mg,44.7g,80mg,4mg,0mcg,311.7mg
Slow Roasted Strip Loin With Corn And Potato Salad,McMahon,Dinner,Milk,"['Gluten Friendly', 'Less Sodium']",2023-01-20,642,1 PLATE,38.1g,30.4g,13.2g,2g,1.8g,4.3g,133.7mg,0g,520.7mg,39.4g,28.1mg,3.9mg,0mcg,377.5mg
Corn With Pesto,McMahon,Dinner,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-20,86,3 OZ,1.7g,16g,0.3g,0.1g,0g,1g,0.9mg,0g,32.2mg,1.3g,12.2mg,0.1mg,0mcg,5.8mg
Red Potato Salad,McMahon,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,106,3 OZ,6.2g,12.8g,0.6g,1.7g,0g,1.5g,0mg,0g,81.2mg,2.5g,13.3mg,0.5mg,0mcg,356.4mg
Slow Roasted Strip Loin,McMahon,Dinner,,"['Gluten Friendly', 'Less Sodium']",2023-01-20,449,4 OZ,30.2g,1.6g,12.4g,0.1g,1.8g,1.8g,132.8mg,0g,407.3mg,35.6g,2.6mg,3.3mg,0mcg,15.3mg
Gochujang Ketchup,McMahon,Dinner,"Soybeans, Sesame","['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,18,1 TSP,0.5g,3.3g,0.1g,0g,0g,2.2g,0mg,0.9g,141.4mg,0.2g,0mg,0mg,0mcg,mg
Mushroom Bulgogi Tacos,McMahon,Dinner,"Wheat, Soybeans, Sesame","['Vegetarian', 'Vegan']",2023-01-20,237,2 EACH,6.4g,38.7g,1.7g,2.9g,0g,6.5g,0mg,2g,660.7mg,7.5g,199mg,2.9mg,0mcg,283mg
Carrot and Snow Pea Stir Fry,McMahon,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,47,3 OZ,1.3g,6.9g,0.1g,2.3g,0g,4.1g,0mg,0g,112mg,2.1g,31.5mg,1.3mg,0mcg,227.7mg
Crispy Rice Cake,McMahon,Dinner,Sesame,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,372,1 EACH,3.9g,76.1g,0.5g,0g,0g,2.8g,0mg,0g,216.7mg,5.9g,11.6mg,0.7mg,0mcg,77.2mg
Kabayaki Sauce,McMahon,Dinner,Soybeans,[],2023-01-20,51,1 OZ,0g,12.7g,0g,0g,0g,12.7g,0mg,12.2g,560mg,1.1g,0mg,0.4mg,0mcg,mg
Baked Scrod,McMahon,Dinner,"Fish, Wheat","['Less Sodium', 'Smart Check']",2023-01-20,113,1 EACH,1.8g,5.3g,0.1g,0.3g,0g,0g,45mg,0g,94.8mg,18.9g,19.2mg,0.4mg,0mcg,4.7mg
Carrot Puree,McMahon,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,14,1 OZ,0.1g,3.2g,0g,0g,0g,1.7g,0mg,0.7g,46.6mg,0.3g,10.6mg,0.1mg,0mcg,91.9mg
Roasted Red Potato With French Herbs,McMahon,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,65,2 OZ,1.3g,13.8g,0.1g,1.6g,0g,1.6g,0mg,0g,51.2mg,2.1g,13.3mg,0.8mg,0mcg,382.9mg
Chicken And Spinach With Horseradish Sauce Pizza,McMahon,Dinner,"Milk, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-01-20,304,1 PLATE,13.9g,25.3g,5.2g,0.9g,0g,1.7g,46.5mg,0.5g,542.4mg,20g,212.4mg,1.9mg,0mcg,67.5mg
Chipotle Buttermilk Chicken With Sweet Potato,McMahon,Dinner,Milk,"['Gluten Friendly', 'Smart Check']",2023-01-21,282,1 PLATE,7.1g,34.5g,3.5g,6.2g,0g,8.4g,60.8mg,0g,462.4mg,21.9g,85.8mg,3.1mg,0mcg,697.8mg
Chicken Parmesan Over Penne,McMahon,Dinner,"Milk, Wheat",[],2023-01-21,630,1 PLATE,25.5g,69.3g,4.2g,5.8g,0g,16.8g,53.9mg,0g,1378.7mg,30.3g,133.9mg,4.5mg,0mcg,11.3mg
Fried Calamari Over Greens,McMahon,Dinner,"Milk, Fish, Wheat, Soybeans, Gluten",[],2023-01-21,475,1 PLATE,30.9g,37.2g,3.7g,2.9g,0g,1.5g,177.2mg,0g,541.5mg,15.8g,89.5mg,2.2mg,0mcg,84.9mg
Chipotle Buttermilk Chicken,McMahon,Dinner,Milk,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-21,94,1 EACH,2.2g,1.3g,0.5g,0g,0g,0.7g,48.6mg,0g,297.3mg,17.7g,20.4mg,0.4mg,0mcg,28.6mg
Whipped Sweet Potato,McMahon,Dinner,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-21,168,4 OZ,4.5g,29.8g,2.9g,4.4g,0g,6.2g,12.2mg,0g,127mg,2.3g,44.4mg,0.9mg,0mcg,499.2mg
Chicken Parm With Fresh Mozz,McMahon,Dinner,"Milk, Wheat",[],2023-01-21,327,1 EACH,17.9g,20.4g,3.8g,2g,0g,5g,53.9mg,0g,899.7mg,22.1g,93.9mg,1.5mg,0mcg,11.3mg
Veggie Combo Pizza,McMahon,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-21,212,1 PLATE,7.5g,26.4g,3.3g,1.8g,0g,2.8g,13.2mg,0.6g,391.7mg,9.4g,140.6mg,1.8mg,0mcg,91.9mg
Roast Strip Loin,McMahon,Lunch,,"['Gluten Friendly', 'Less Sodium']",2023-01-22,449,4 OZ,30.3g,0.9g,12.5g,0.3g,1.8g,1.8g,133.6mg,0g,491.4mg,35.7g,5.7mg,3.4mg,0mcg,16.3mg
Gemelli,McMahon,Lunch,Wheat,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,212,4 OZ,3.6g,36.8g,0.4g,1.8g,0g,1.8g,0mg,0g,0mg,6.3g,0mg,1.6mg,0mcg,0mg
Red Lentil Pasta With Sun Dried Tomato Pesto,McMahon,Dinner,Milk,"['Gluten Friendly', 'Smart Check', 'Vegetarian']",2023-01-22,685,1 PLATE,22.9g,92.5g,4.9g,7.5g,0g,6.9g,10.1mg,0g,757.6mg,31.8g,149.3mg,8.7mg,0.6mcg,1636.7mg
Chicken With White Beans And Broccoli,McMahon,Dinner,Milk,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-22,254,1 PLATE,9.1g,19.2g,2.8g,5.7g,0g,1.9g,56.1mg,0g,592mg,24.2g,100.5mg,2.2mg,0mcg,514.4mg
Miso Roasted Beef,McMahon,Dinner,"Wheat, Soybeans","['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-22,586,1 PLATE,32.3g,27.2g,12.5g,2.2g,1.8g,6.3g,132.8mg,0.4g,574.5mg,40.1g,30.4mg,4.3mg,0mcg,220.2mg
Tacos De Carne Asada,McMahon,Dinner,"Wheat, Soybeans",[],2023-01-22,647,1 PLATE,35.5g,34g,14g,0.5g,1.8g,5.7g,132.8mg,2g,955.8mg,40.2g,125.6mg,5.4mg,0mcg,224.7mg
Miso Basted Beef,McMahon,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium']",2023-01-22,449,4 OZ,30.3g,0.6g,12.4g,0g,1.8g,2.2g,132.8mg,0g,290mg,35.8g,2.1mg,3.3mg,0mcg,12mg
Tare Roasted Vegetables,McMahon,Dinner,"Wheat, Soybeans, Sesame","['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,40,3 OZ,1.2g,6.2g,0.1g,1.1g,0g,4.2g,0mg,0.8g,283.1mg,2g,26.5mg,0.8mg,0mcg,208.1mg
Chicken With White Wine And Olives,McMahon,Dinner,,"['Gluten Friendly', 'Less Sodium']",2023-01-22,126,1 EACH,5.7g,1.8g,0.9g,0.1g,0g,0.1g,48.3mg,0g,368.6mg,17.5g,12.2mg,0.5mg,0mcg,21.4mg
Parmesan Roasted Broccoli,McMahon,Dinner,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-22,30,4 OZL,1.2g,3.5g,0.4g,1.6g,0g,1g,1.7mg,0g,71.3mg,2.7g,49.3mg,0.6mg,0mcg,222mg
White Beans With Garlic And Herbs,McMahon,Dinner,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-22,98,3 OZ,2.2g,13.9g,1.4g,4g,0g,0.8g,6.1mg,0g,152mg,4g,39mg,1.2mg,0mcg,271mg
Fried Plant Based Chicken Cutlet,McMahon,Dinner,"Wheat, Soybeans, Gluten","['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,230,1 EACH,14g,20g,1.5g,0g,0g,2g,0mg,1g,320mg,9g,30mg,1.3mg,0mcg,190mg
Buffaque Chicken Tender With Kale And Carrot Hummus,McMahon,Lunch,Soybeans,"['Gluten Friendly', 'Smart Check']",2023-01-23,257,1 PLATE,8.4g,22.5g,1.3g,2.7g,0g,8g,54.7mg,1.3g,614.8mg,27g,144.6mg,2.3mg,0mcg,544.1mg
Chicken Teriyaki Dumplings With Szechuan  Edamame,McMahon,Lunch,"Milk, Wheat, Soybeans, Sesame","['Less Sodium', 'Smart Check']",2023-01-23,421,1 PLATE,8.2g,64g,1.2g,4g,0g,3.5g,3.8mg,0g,413.6mg,20.1g,75.1mg,2.5mg,0mcg,454.8mg
Grilled Polenta With Roasted Vegetables And Harissa,McMahon,Lunch,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-23,463,1 PLATE,35.3g,31.4g,7.2g,3.6g,0g,7.6g,15.9mg,0g,583.8mg,9.8g,223.9mg,2mg,1mcg,434.8mg
Japanese Chicken Curry,McMahon,Lunch,"Milk, Eggs, Wheat, Soybeans",[],2023-01-23,350,1 PLATE,11.6g,41.8g,5.5g,1.8g,0g,8.4g,154.5mg,3.2g,907.3mg,18.6g,66.9mg,3.6mg,0mcg,256.5mg
Buffaque Chicken Tender,McMahon,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-23,104,1 EACH,1.4g,2.5g,0.4g,0g,0g,2.4g,54.7mg,0.7g,211.9mg,21.9g,0mg,0.6mg,0mcg,0.5mg
Carrot Hummus,McMahon,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,85,3 OZ,4.8g,9.1g,0.6g,1.2g,0g,2.9g,0mg,0.6g,147.8mg,1.9g,23.6mg,0.8mg,0mcg,177.1mg
Grilled Polenta Cake,McMahon,Lunch,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-23,119,1 EACH,4g,16.5g,1.5g,0g,0g,2.4g,8mg,0g,169.7mg,4.6g,119.2mg,0.5mg,1mcg,0mg
Kale Pesto,McMahon,Lunch,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-23,197,2 TBL,21.2g,2.4g,3.5g,0.7g,0g,0.4g,2.8mg,0g,123.6mg,2g,58.1mg,0.3mg,0mcg,96mg
Chicken Teriyaki Potstickers,McMahon,Lunch,"Wheat, Soybeans, Sesame",['Less Sodium'],2023-01-23,118,3 EACH,2.4g,16.5g,0.4g,0g,0g,1.2g,0mg,0g,269.3mg,7.4g,17mg,0.2mg,0mcg,0.2mg
Edamame With Miso Butter,McMahon,Lunch,"Milk, Soybeans","['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-23,157,4 OZ,7.4g,8.6g,1.2g,5.3g,0g,3.1g,5mg,0g,189.1mg,12.4g,68.7mg,2.5mg,0mcg,546.3mg
Rice Noodle In Ginger Garlic Broth,McMahon,Dinner,Soybeans,"['Gluten Friendly', 'Smart Check', 'Vegetarian', 'Vegan']",2023-01-23,264,1 PLATE,6.8g,39.6g,0.6g,1.9g,0g,6.4g,0mg,3.1g,730.8mg,11.8g,114.4mg,2.3mg,0mcg,276.9mg
Porchetta,McMahon,Dinner,"Milk, Eggs","['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-23,357,1 PLATE,16.1g,28.4g,5g,5.4g,1.4g,5g,88.3mg,0g,491.3mg,29.1g,160.6mg,3.3mg,0.1mcg,943.5mg
Sausage And Kale Pasta Saute,McMahon,Dinner,"Milk, Wheat",[],2023-01-23,470,1 PLATE,21.4g,45g,12.2g,2.9g,0g,2.6g,83.2mg,0g,808.3mg,20.9g,1003.9mg,3.2mg,0mcg,258.2mg
Teriyaki Glazed Beef with Edamame Hummus,McMahon,Dinner,"Soybeans, Sesame",['Gluten Friendly'],2023-01-23,757,1 PLATE,55.3g,17.9g,15.7g,3.8g,1.8g,15.2g,132.8mg,0g,422.3mg,41.7g,39.8mg,4.6mg,0mcg,328.4mg
